X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member
-1754.281,926.383,999.0,999.0,-0.62,0.3,0,1.431271573934776e-91
-582.463,2037.907,999.0,999.0,-0.23,0.27,0,1.5391239093065413e-254
679.466,-294.591,-54.28,3.05,-0.86,0.23,0,6.2592069849064615e-21
-2119.858,1576.216,999.0,999.0,-0.73,0.26,0,1.2261244813921702e-197
-3040.567,-2700.881,999.0,999.0,-0.71,0.28,0,0.0
1007.226,1229.304,999.0,999.0,-0.44,0.23,0,3.5607080181124855e-95
4200.193,-4963.684,999.0,999.0,-0.81,0.22,0,0.0
-2156.186,-1418.783,999.0,999.0,0.61,0.29,0,4.0792978034814835e-163
-1661.843,345.546,999.0,999.0,0.37,0.21,0,6.039827813495216e-44
-936.644,4410.511,999.0,999.0,-0.44,0.29,0,0.0
616.803,-1074.412,999.0,999.0,-0.67,0.23,0,2.0444751588711784e-68
2257.58,2062.591,999.0,999.0,-0.31,0.23,0,2.0320147520750958e-286
207.629,-3060.716,999.0,999.0,-0.76,0.26,0,0.0
-1284.11,-1357.532,999.0,999.0,-0.52,0.25,0,6.521696763766698e-120
-1060.429,-3671.928,999.0,999.0,-1.86,0.23,0,0.0
4806.149,1112.759,999.0,999.0,-0.21,0.23,0,0.0
-3059.566,-1473.493,-80.07,4.01,-0.9,0.27,0,2.554013309152203e-266
4339.418,3552.57,-50.567,3.09,-1.01,0.27,0,0.0
-1975.432,251.411,999.0,999.0,-0.13,0.26,0,4.885816932676975e-53
1549.73,-4426.115,999.0,999.0,-0.79,0.21,0,0.0
-1545.083,4606.248,999.0,999.0,-1.44,0.29,0,0.0
1826.101,-911.246,999.0,999.0,-0.98,0.27,0,5.184832180364096e-84
-3005.951,1834.012,999.0,999.0,-0.83,0.29,0,6.186143825851468e-306
1424.395,3503.124,999.0,999.0,-0.83,0.28,0,0.0
764.611,3925.422,999.0,999.0,-1.01,0.27,0,0.0
3677.058,3961.51,34.602,4.41,-0.95,0.21,0,0.0
1382.359,-4541.046,999.0,999.0,-0.79,0.25,0,0.0
2217.542,4464.822,39.075,2.84,-0.53,0.28,0,0.0
-280.416,-1242.518,999.0,999.0,-0.26,0.28,0,3.242080903009976e-89
1302.066,2038.22,-7.745,3.2,-0.52,0.2,0,0.0
-2944.986,4595.301,999.0,999.0,-0.6,0.21,0,0.0
-930.777,1090.203,999.0,999.0,-0.44,0.21,0,4.219162359592509e-80
-3570.965,2337.968,999.0,999.0,-0.23,0.28,0,0.0
-2224.95,-4367.814,999.0,999.0,-1.0,0.21,0,0.0
3734.956,-929.849,999.0,999.0,-0.41,0.21,0,1.4419166573155538e-213
-2414.84,-4329.625,32.425,4.23,-0.85,0.29,0,0.0
-1221.703,-3850.901,87.564,3.04,-1.36,0.24,0,0.0
-1585.007,-2034.969,999.0,999.0,-0.64,0.28,0,8.657559356385121e-257
-4509.179,-949.961,999.0,999.0,-0.15,0.25,0,5.0988294274262654e-291
-2762.402,171.522,999.0,999.0,-0.52,0.25,0,1.983283200629301e-94
-1917.971,-2078.5,999.0,999.0,-0.86,0.26,0,3.3412177188994037e-278
1617.633,-3375.186,999.0,999.0,-0.75,0.22,0,0.0
-4440.932,-4011.182,17.959,5.92,-1.1,0.25,0,0.0
1252.69,3479.599,999.0,999.0,-1.61,0.24,0,0.0
1273.268,-3956.476,999.0,999.0,-1.19,0.25,0,0.0
-854.643,31.659,999.0,999.0,-0.99,0.27,0,7.69974147298587e-10
-906.998,-1468.078,999.0,999.0,-0.85,0.28,0,2.592292036833281e-129
-177.388,4785.207,64.918,2.43,-0.66,0.26,0,0.0
2436.082,4226.019,999.0,999.0,-0.49,0.29,0,0.0
-2440.554,1545.36,999.0,999.0,-0.6,0.22,0,4.0445616067524e-212
-4524.211,1536.983,999.0,999.0,0.22,0.28,0,0.0
-3489.821,-2054.64,999.0,999.0,-1.03,0.22,0,0.0
-4080.583,3814.105,999.0,999.0,-0.9,0.24,0,0.0
-4875.283,-3715.542,999.0,999.0,-0.57,0.23,0,0.0
102.55,-175.874,999.0,999.0,-0.61,0.21,0,0.8526465156538506
-578.235,2635.146,999.0,999.0,-0.57,0.26,0,0.0
-1353.714,-1378.983,-60.849,4.59,-0.3,0.27,0,2.6958607206215434e-164
-4321.026,-4136.171,999.0,999.0,-1.24,0.28,0,0.0
-3093.487,1444.011,999.0,999.0,-0.63,0.22,0,3.973671926192508e-248
-4432.591,2098.094,8.05,4.08,-0.61,0.28,0,0.0
1087.667,3557.258,5.261,4.16,-0.24,0.24,0,0.0
-945.406,1440.961,999.0,999.0,-0.21,0.26,0,3.81663346756457e-132
2295.216,1235.816,999.0,999.0,-0.72,0.24,0,5.399639857329361e-138
-3374.142,580.578,999.0,999.0,-0.38,0.26,0,1.2547092487232933e-160
3913.208,-2455.325,999.0,999.0,-0.36,0.25,0,0.0
-2639.941,-2137.157,999.0,999.0,-1.11,0.24,0,0.0
3548.495,-1039.897,999.0,999.0,-0.48,0.22,0,4.9299465020631026e-210
-3545.462,2157.009,999.0,999.0,-0.69,0.22,0,0.0
-3633.399,-2223.414,999.0,999.0,-1.16,0.28,0,0.0
3761.735,4136.247,-35.054,4.87,-0.74,0.24,0,0.0
-3288.12,-411.633,999.0,999.0,-0.15,0.26,0,2.355816448809837e-137
1444.694,-2522.754,999.0,999.0,-0.74,0.27,0,0.0
-4415.339,897.893,999.0,999.0,-0.54,0.28,0,7.519042458157851e-290
-4823.206,176.286,999.0,999.0,-0.54,0.24,0,2.7988375546291102e-276
-2533.56,-3895.838,999.0,999.0,-0.57,0.24,0,0.0
-3747.033,1012.187,999.0,999.0,-0.34,0.25,0,1.2219620509886856e-244
-3027.68,1647.465,999.0,999.0,-0.62,0.24,0,4.982458225420349e-274
2971.572,4822.429,999.0,999.0,-0.81,0.28,0,0.0
-4879.727,-4360.277,999.0,999.0,-0.52,0.28,0,0.0
3091.073,127.278,999.0,999.0,-0.44,0.23,0,4.4334933080556035e-104
786.366,-3151.163,999.0,999.0,-0.64,0.26,0,0.0
1438.933,-3979.592,33.363,4.29,-1.06,0.25,0,0.0
4393.305,-3500.806,999.0,999.0,-0.65,0.27,0,0.0
-4807.336,4895.896,53.727,3.05,-0.05,0.24,0,0.0
3188.749,-1263.596,38.078,2.95,-1.04,0.29,0,2.1409513251966637e-241
3628.587,949.733,-46.833,4.38,-0.94,0.24,0,1.2515053075541676e-209
145.236,-629.725,999.0,999.0,-0.04,0.2,0,1.6809646376438997e-22
825.763,-3387.248,999.0,999.0,-1.16,0.26,0,0.0
-4279.979,-1494.395,32.875,4.82,-0.65,0.2,0,0.0
1754.588,-1543.714,999.0,999.0,-0.24,0.29,0,3.9635860454239794e-163
-3760.063,3939.164,999.0,999.0,-0.69,0.26,0,0.0
868.788,-4793.045,999.0,999.0,-0.84,0.27,0,0.0
4225.042,3777.642,999.0,999.0,0.07,0.26,0,0.0
3818.87,2389.214,999.0,999.0,-0.71,0.26,0,0.0
-820.172,-4644.61,999.0,999.0,-1.14,0.2,0,0.0
-1010.44,2983.764,999.0,999.0,-0.79,0.24,0,0.0
3478.361,3762.561,999.0,999.0,-0.78,0.28,0,0.0
1718.659,-4657.988,999.0,999.0,-0.22,0.23,0,0.0
-3064.143,338.73,999.0,999.0,-0.22,0.21,0,9.065826074311943e-121
-69.46,83.291,999.0,999.0,0.2,0.25,0,0.9926054588913068
3812.798,3092.251,999.0,999.0,-0.5,0.22,0,0.0
3966.505,2988.064,-55.731,6.8,-0.96,0.21,0,0.0
2091.96,1165.481,-27.716,4.25,-1.11,0.29,0,2.010908883662792e-147
-2000.657,-1051.836,29.646,5.24,-0.48,0.27,0,2.255744349763183e-124
3123.4,1809.281,999.0,999.0,-0.89,0.28,0,1.3101443005647078e-280
-4243.97,-4249.688,999.0,999.0,-0.82,0.21,0,0.0
-4086.859,4921.286,999.0,999.0,-0.49,0.22,0,0.0
-662.172,1032.175,-21.62,4.31,-0.87,0.22,0,3.66390995866702e-96
140.395,-2277.963,999.0,999.0,-1.03,0.26,0,2.1843639997548907e-299
-1095.368,3054.15,999.0,999.0,-1.28,0.28,0,0.0
-370.255,-244.543,-54.314,2.78,-1.39,0.28,0,2.1058325793369876e-16
-3373.776,4285.343,999.0,999.0,-0.58,0.23,0,0.0
3938.28,115.53,-35.898,2.89,-0.92,0.25,0,1.5260577284077058e-178
3320.752,4017.932,999.0,999.0,-0.46,0.22,0,0.0
-4478.651,3612.526,999.0,999.0,-0.21,0.24,0,0.0
-1043.848,4744.066,999.0,999.0,-0.34,0.21,0,0.0
523.106,-3049.421,999.0,999.0,-0.43,0.25,0,0.0
-137.411,905.064,999.0,999.0,-0.59,0.26,0,1.4108169164917382e-50
1246.771,4434.858,999.0,999.0,-0.43,0.26,0,0.0
-2546.311,-1240.625,116.162,4.75,-0.61,0.21,0,2.7259726718649377e-159
4403.306,4114.731,999.0,999.0,-0.42,0.21,0,0.0
-4722.265,-1035.218,999.0,999.0,-1.14,0.21,0,0.0
1763.342,-2991.513,-1.215,4.29,-0.59,0.26,0,0.0
-3762.988,-3283.651,999.0,999.0,-0.79,0.23,0,0.0
-4384.471,-3804.357,999.0,999.0,-0.81,0.23,0,0.0
3194.916,-3915.247,999.0,999.0,-0.85,0.2,0,0.0
-257.304,3243.982,999.0,999.0,-0.82,0.28,0,0.0
3271.534,-3771.953,999.0,999.0,-0.54,0.28,0,0.0
186.464,-4201.208,999.0,999.0,-0.37,0.29,0,0.0
4555.079,1095.641,999.0,999.0,-0.33,0.29,0,2.9526310123780197e-302
-692.208,3556.292,999.0,999.0,-0.44,0.28,0,0.0
-4984.084,-1345.65,999.0,999.0,-0.44,0.29,0,0.0
551.471,-4000.545,999.0,999.0,-0.46,0.22,0,0.0
-4411.695,-3169.617,-86.936,4.12,-1.4,0.23,0,0.0
-1824.364,573.739,999.0,999.0,-0.43,0.23,0,2.1606771475940856e-66
2970.012,-1588.119,999.0,999.0,-0.3,0.24,0,6.146499996431127e-243
430.126,-2748.249,999.0,999.0,-1.04,0.22,0,0.0
-3843.639,-1725.749,75.764,4.47,-0.93,0.26,0,0.0
585.362,2916.222,999.0,999.0,-1.26,0.22,0,0.0
2704.66,-83.581,999.0,999.0,-0.42,0.22,0,3.354438859019486e-78
-3043.504,-1003.793,999.0,999.0,-0.99,0.21,0,1.8967727017268393e-170
4767.836,-1960.408,-14.014,4.45,-0.91,0.25,0,0.0
-4145.977,-4615.641,40.096,5.19,-1.12,0.23,0,0.0
4736.849,4988.954,999.0,999.0,0.14,0.28,0,0.0
-541.754,895.711,36.101,4.68,-0.08,0.3,0,1.0969848478908504e-69
-2343.123,3703.154,999.0,999.0,-1.02,0.28,0,0.0
4134.676,1066.031,999.0,999.0,-0.36,0.26,0,1.7985586000499117e-258
1082.86,4339.812,999.0,999.0,-0.23,0.21,0,0.0
-1280.907,-2286.969,999.0,999.0,-0.64,0.24,0,3.679679089887e-311
4923.201,-4199.758,999.0,999.0,-0.09,0.25,0,0.0
-2743.539,-2149.322,-47.072,4.67,-0.37,0.21,0,0.0
-1006.368,3670.343,78.152,5.28,-0.48,0.29,0,0.0
4981.524,3707.066,999.0,999.0,-1.01,0.21,0,0.0
307.657,4881.023,999.0,999.0,-0.84,0.3,0,0.0
-4997.125,1820.404,91.578,4.63,-0.47,0.23,0,0.0
-938.019,-1295.498,999.0,999.0,0.0,0.28,0,6.260203995079259e-103
-2248.817,523.89,999.0,999.0,-0.23,0.25,0,4.681329196799554e-83
156.148,2343.219,-4.685,4.09,-0.74,0.22,0,0.0
2744.737,802.908,999.0,999.0,-0.78,0.22,0,2.3754947400783982e-119
-2181.819,2968.064,999.0,999.0,-0.92,0.25,0,0.0
1308.461,-37.228,999.0,999.0,-0.17,0.2,0,6.711529869702449e-17
1440.677,-919.037,999.0,999.0,-0.72,0.3,0,2.7023708659558088e-68
4087.643,3924.033,96.291,5.36,-1.03,0.3,0,0.0
-417.056,449.195,999.0,999.0,-0.0,0.23,0,5.121152768669546e-15
3435.786,3862.901,999.0,999.0,-0.8,0.22,0,0.0
-961.206,920.432,999.0,999.0,-0.27,0.27,0,2.8779426276287352e-61
3371.793,-4002.262,-9.971,2.9,-0.36,0.2,0,0.0
-3743.877,1236.577,999.0,999.0,-0.26,0.27,0,1.4144103422411174e-276
-809.535,3642.417,999.0,999.0,-1.1,0.26,0,0.0
-2723.394,1802.692,-8.185,5.52,-0.59,0.25,0,0.0
-977.037,4415.764,999.0,999.0,-0.33,0.26,0,0.0
3451.792,2716.263,999.0,999.0,-1.66,0.25,0,0.0
4978.778,-3790.878,999.0,999.0,-0.11,0.23,0,0.0
3436.178,4977.521,999.0,999.0,-0.39,0.29,0,0.0
-219.713,-4295.477,999.0,999.0,-0.74,0.24,0,0.0
612.957,1863.17,999.0,999.0,-0.55,0.25,0,1.1166970961760305e-207
4553.289,-1945.567,999.0,999.0,-0.81,0.24,0,0.0
265.533,3058.21,999.0,999.0,-0.32,0.3,0,0.0
-1187.103,4140.482,999.0,999.0,-0.2,0.29,0,0.0
2330.312,-4603.843,999.0,999.0,-0.09,0.21,0,0.0
3257.591,-4731.642,-71.468,4.63,-0.75,0.3,0,0.0
4085.075,-4156.445,999.0,999.0,-0.85,0.26,0,0.0
-3787.485,-1716.062,999.0,999.0,-1.07,0.26,0,0.0
-3972.567,4777.437,999.0,999.0,-0.58,0.2,0,0.0
-4195.799,3847.55,999.0,999.0,-0.69,0.27,0,0.0
851.486,-776.137,999.0,999.0,-0.82,0.24,0,1.2752730607235448e-39
549.384,-4958.454,999.0,999.0,-0.94,0.26,0,0.0
4489.221,-4772.448,999.0,999.0,0.02,0.29,0,0.0
-4603.069,-844.653,47.83,4.09,-0.27,0.27,0,1.2239839058706123e-290
4861.237,3091.489,6.933,4.31,-0.68,0.23,0,0.0
3502.998,4344.939,999.0,999.0,-1.12,0.26,0,0.0
3848.168,-1537.385,999.0,999.0,-0.58,0.26,0,0.0
-2103.336,-2418.103,999.0,999.0,-0.67,0.28,0,0.0
4994.333,4226.969,48.42,3.87,-0.09,0.29,0,0.0
4528.216,1924.153,999.0,999.0,-0.91,0.21,0,0.0
-3978.763,1055.321,999.0,999.0,-0.09,0.27,0,1.6469535373999263e-272
-2165.872,4234.468,-9.018,5.3,-0.49,0.21,0,0.0
-986.177,2601.62,999.0,999.0,-0.01,0.25,0,0.0
4164.394,2040.989,999.0,999.0,-0.61,0.27,0,0.0
-4892.081,4520.289,999.0,999.0,-1.28,0.3,0,0.0
-4341.194,2815.61,999.0,999.0,-0.97,0.25,0,0.0
-78.047,4603.885,999.0,999.0,-1.67,0.26,0,0.0
-113.207,1566.567,999.0,999.0,-0.67,0.25,0,1.2267735107621896e-146
2011.599,3192.864,999.0,999.0,-1.24,0.21,0,0.0
1749.423,1753.982,999.0,999.0,-1.06,0.23,0,2.028998431095992e-201
3601.625,4302.216,999.0,999.0,-1.17,0.27,0,0.0
-4069.914,592.077,999.0,999.0,-0.87,0.29,0,5.795180320025324e-221
4642.466,4514.687,999.0,999.0,-0.65,0.22,0,0.0
-3751.556,4980.603,999.0,999.0,-0.05,0.22,0,0.0
-1490.962,2033.841,53.492,4.65,-0.17,0.23,0,8.513488613708517e-281
-323.324,2458.42,999.0,999.0,-1.11,0.24,0,0.0
-1818.822,-3750.92,999.0,999.0,-0.44,0.23,0,0.0
-4784.042,1986.362,999.0,999.0,-0.5,0.29,0,0.0
-261.093,1872.193,999.0,999.0,-0.64,0.29,0,1.911524377293801e-210
1220.105,-350.99,999.0,999.0,-0.48,0.22,0,2.124752432571674e-22
-774.923,149.838,999.0,999.0,-0.78,0.23,0,8.422184513000001e-10
1420.006,1737.343,999.0,999.0,-1.29,0.26,0,2.021649531637781e-189
-2696.067,-2254.958,999.0,999.0,-0.48,0.27,0,0.0
-3376.605,-294.822,999.0,999.0,-1.34,0.2,0,9.474763377099194e-140
-4091.995,143.082,999.0,999.0,-0.77,0.21,0,3.3815656632524147e-200
102.757,-1428.266,999.0,999.0,0.15,0.27,0,4.351931295489523e-117
-3325.557,-3514.072,999.0,999.0,-0.54,0.23,0,0.0
4826.963,3676.564,999.0,999.0,-0.72,0.29,0,0.0
-140.955,-2846.659,999.0,999.0,-1.42,0.25,0,0.0
-724.622,-3714.726,-71.882,3.94,-0.71,0.25,0,0.0
4771.1,810.626,-1.511,3.92,-0.71,0.26,0,1.0952980811066764e-293
-2077.706,4979.392,999.0,999.0,-0.55,0.25,0,0.0
-1579.838,830.321,999.0,999.0,-0.99,0.25,0,1.9627190977002045e-74
4871.6,-2146.716,999.0,999.0,-0.83,0.22,0,0.0
1389.111,3182.157,-0.427,3.41,-1.13,0.27,0,0.0
-2843.227,-4761.485,999.0,999.0,-0.19,0.25,0,0.0
1386.583,222.757,-22.31,5.46,-0.71,0.21,0,1.0952816208001551e-29
2062.918,-4615.886,95.944,5.42,-1.03,0.24,0,0.0
2409.769,3672.377,999.0,999.0,-0.53,0.23,0,0.0
-4851.753,2870.069,999.0,999.0,-0.32,0.21,0,0.0
2387.936,-3884.228,999.0,999.0,-0.5,0.24,0,0.0
2983.095,1749.353,999.0,999.0,-1.29,0.24,0,8.58623981927755e-260
560.22,4056.365,-20.609,4.31,-0.7,0.22,0,0.0
1577.332,1367.879,37.468,4.26,-0.12,0.26,0,3.6347005208960083e-158
-1628.773,-1686.364,999.0,999.0,-0.27,0.28,0,9.06366235512769e-186
-955.715,644.99,999.0,999.0,-1.6,0.27,0,3.416954486779196e-37
-3797.483,-2952.254,999.0,999.0,-0.32,0.25,0,0.0
1845.422,-1981.171,999.0,999.0,-0.8,0.29,0,1.057627430721411e-252
2599.938,-4360.101,999.0,999.0,-0.71,0.21,0,0.0
4896.861,-3244.051,999.0,999.0,-0.44,0.23,0,0.0
3573.045,-4403.901,999.0,999.0,-0.57,0.26,0,0.0
2381.062,851.256,999.0,999.0,-0.32,0.23,0,6.220758713046546e-101
-2885.851,-3987.221,-26.437,2.89,-0.68,0.21,0,0.0
173.948,1310.513,999.0,999.0,-0.89,0.2,0,5.8567594010586504e-102
-3049.211,3259.288,999.0,999.0,-0.69,0.21,0,0.0
173.392,362.518,999.0,999.0,-1.33,0.3,0,4.661487921417614e-08
-3810.348,-3188.513,999.0,999.0,-0.68,0.23,0,0.0
4878.365,-1139.815,89.306,4.79,-0.46,0.22,0,0.0
1412.608,4677.533,34.495,2.96,-0.39,0.24,0,0.0
-3224.049,-3627.121,999.0,999.0,-1.11,0.22,0,0.0
4062.256,-1276.579,999.0,999.0,-1.19,0.27,0,5.0093342355260263e-290
-3234.545,4901.934,-27.197,4.68,-1.28,0.27,0,0.0
-1580.339,2357.44,999.0,999.0,-0.96,0.3,0,0.0
-2560.162,-4201.318,999.0,999.0,-0.14,0.24,0,0.0
164.008,3177.075,999.0,999.0,-0.75,0.2,0,0.0
2585.904,-2951.535,999.0,999.0,-0.66,0.22,0,0.0
-570.497,698.463,999.0,999.0,-0.94,0.26,0,1.743446258783983e-33
-1394.761,-3894.391,-8.553,4.64,-0.62,0.24,0,0.0
3907.361,-3842.652,999.0,999.0,-0.87,0.25,0,0.0
2594.162,-4522.081,999.0,999.0,-1.32,0.23,0,0.0
-2351.182,4433.424,999.0,999.0,-1.4,0.26,0,0.0
4358.327,-2129.107,999.0,999.0,-0.31,0.2,0,0.0
-4132.872,961.815,67.303,5.19,-0.75,0.26,0,5.867061323169217e-283
-803.125,-2900.338,999.0,999.0,-1.45,0.28,0,0.0
640.865,-4414.507,999.0,999.0,-0.65,0.21,0,0.0
-67.468,-4758.646,999.0,999.0,-0.56,0.23,0,0.0
-3649.323,1537.077,999.0,999.0,-1.06,0.24,0,0.0
2578.582,-599.39,999.0,999.0,-0.59,0.21,0,1.0370316097681898e-96
103.982,3536.383,999.0,999.0,-0.88,0.27,0,0.0
-2126.49,1818.228,999.0,999.0,-1.25,0.26,0,3.535151702304898e-243
3293.261,1798.794,999.0,999.0,-0.81,0.28,0,1.1845193039485335e-290
2354.177,-2911.529,999.0,999.0,-0.32,0.23,0,0.0
-4448.095,-4757.583,22.582,4.31,-0.92,0.21,0,0.0
-3347.798,2404.303,999.0,999.0,-1.13,0.23,0,0.0
-4953.602,3540.515,999.0,999.0,-1.28,0.22,0,0.0
-39.615,-1565.514,999.0,999.0,-0.17,0.25,0,8.45163553128096e-141
-4344.772,-2965.427,43.775,2.78,-1.5,0.27,0,0.0
-4326.936,-1957.97,999.0,999.0,-0.83,0.28,0,0.0
4508.385,342.105,-54.52,2.97,-1.02,0.22,0,9.05623082251064e-239
3713.001,3717.434,999.0,999.0,-0.63,0.27,0,0.0
1015.809,-1357.013,999.0,999.0,-0.42,0.24,0,1.759610659342215e-112
-2729.94,-4353.763,999.0,999.0,-0.61,0.24,0,0.0
-1479.569,4974.114,8.766,4.21,-0.12,0.26,0,0.0
1677.133,2412.847,93.674,4.44,0.13,0.3,0,0.0
4179.831,-1595.055,45.72,4.09,-0.11,0.22,0,0.0
523.257,4215.458,999.0,999.0,-0.53,0.25,0,0.0
-944.674,1758.731,999.0,999.0,-0.44,0.26,0,2.6455166580268744e-192
-4655.902,1991.835,999.0,999.0,0.42,0.3,0,0.0
4393.692,1681.398,999.0,999.0,-0.24,0.28,0,0.0
3240.616,-4703.506,999.0,999.0,-0.8,0.26,0,0.0
1368.03,2219.033,999.0,999.0,-0.33,0.24,0,1.4210304904505168e-298
-3260.114,-371.991,999.0,999.0,-0.59,0.29,0,1.6493505164877167e-133
-2631.428,-2879.344,68.475,4.04,-0.32,0.27,0,0.0
1416.282,471.107,999.0,999.0,-0.62,0.24,0,3.820265589619594e-33
252.292,425.858,999.0,999.0,-0.55,0.23,0,2.2092921612161308e-11
-4963.807,-3225.881,999.0,999.0,-0.54,0.29,0,0.0
1024.298,-4046.249,999.0,999.0,-0.23,0.2,0,0.0
3304.996,-958.216,999.0,999.0,-0.74,0.21,0,2.139515000562864e-180
4884.059,1290.225,999.0,999.0,-0.45,0.23,0,0.0
4609.861,-4018.07,999.0,999.0,-0.5,0.27,0,0.0
2950.537,726.796,999.0,999.0,-0.45,0.24,0,3.003418039486368e-127
4288.258,-3057.658,999.0,999.0,-1.71,0.28,0,0.0
-287.052,2268.326,999.0,999.0,-0.9,0.24,0,3.817605026844236e-307
993.051,287.82,999.0,999.0,-0.71,0.25,0,1.7741574371705288e-14
4776.349,3869.824,999.0,999.0,-0.47,0.3,0,0.0
1429.668,-4475.847,999.0,999.0,-1.27,0.26,0,0.0
3615.72,4812.458,15.556,5.21,-0.29,0.21,0,0.0
-1853.71,2787.443,999.0,999.0,0.48,0.28,0,0.0
442.94,-3310.267,999.0,999.0,0.09,0.25,0,0.0
-2345.492,3604.634,999.0,999.0,-0.68,0.2,0,0.0
3784.9,1572.871,999.0,999.0,-0.55,0.22,0,5.915339250826218e-291
4006.035,-3002.751,999.0,999.0,-0.55,0.25,0,0.0
-4133.676,2799.327,999.0,999.0,-0.3,0.3,0,0.0
4781.018,595.974,6.682,4.01,-0.91,0.24,0,4.189461576708956e-275
-699.816,-4286.859,999.0,999.0,-0.11,0.28,0,0.0
2906.24,-2476.604,999.0,999.0,-0.24,0.28,0,0.0
-2919.865,4532.594,999.0,999.0,-0.8,0.22,0,0.0
-2891.994,-1303.862,999.0,999.0,-1.2,0.29,0,2.3677305763870257e-192
1502.044,-2996.314,-82.374,3.79,-1.24,0.26,0,0.0
-417.951,-2635.435,999.0,999.0,-0.39,0.29,0,0.0
-3551.781,2508.069,999.0,999.0,-1.06,0.26,0,0.0
-3102.242,-942.307,999.0,999.0,-1.02,0.29,0,3.3921937635853136e-169
3919.8,-1672.9,999.0,999.0,-0.35,0.22,0,0.0
1471.444,803.573,999.0,999.0,-0.61,0.27,0,3.654836152742864e-57
-3818.407,1284.595,999.0,999.0,-0.75,0.21,0,2.0547234980853444e-291
2319.769,-4369.425,999.0,999.0,-0.98,0.26,0,0.0
-4346.555,4393.928,999.0,999.0,-0.7,0.25,0,0.0
-3192.448,-1384.542,999.0,999.0,-0.5,0.28,0,5.3888022082449475e-226
-3469.187,489.231,999.0,999.0,-0.9,0.26,0,1.395613993179449e-160
-2170.678,-470.223,999.0,999.0,-0.33,0.28,0,3.914560977570586e-70
4972.956,-4113.951,999.0,999.0,-1.41,0.25,0,0.0
-288.693,3781.528,999.0,999.0,-0.23,0.25,0,0.0
-2678.441,1137.687,999.0,999.0,-0.49,0.24,0,6.170572760276633e-174
2833.35,-3427.855,999.0,999.0,-1.02,0.28,0,0.0
858.801,-873.272,999.0,999.0,-1.04,0.28,0,1.2545789198758527e-48
-4613.262,-4207.998,999.0,999.0,-1.2,0.21,0,0.0
1236.318,-809.012,999.0,999.0,0.19,0.26,0,1.358613909184002e-51
-4618.406,3226.929,79.715,4.01,-0.97,0.26,0,0.0
-4982.644,2247.425,999.0,999.0,-0.25,0.27,0,0.0
3788.586,-1153.077,-5.074,3.85,-0.16,0.28,0,4.036831801193857e-273
26.09,-857.84,999.0,999.0,-1.18,0.24,0,6.891922873965212e-42
-2427.767,427.223,999.0,999.0,-0.53,0.3,0,2.0369512105082822e-85
-4040.457,-3967.07,999.0,999.0,-0.65,0.23,0,0.0
-4676.155,1722.438,999.0,999.0,-0.4,0.28,0,0.0
-2284.762,-4591.729,999.0,999.0,-0.52,0.29,0,0.0
-1235.722,-3255.662,93.404,4.18,-0.75,0.22,0,0.0
-2235.425,-315.585,999.0,999.0,-0.52,0.24,0,4.91100402620653e-66
-777.741,1480.604,999.0,999.0,-0.46,0.21,0,9.91633163010323e-137
4436.923,1286.806,999.0,999.0,-0.82,0.28,0,0.0
4047.677,4079.851,999.0,999.0,-0.44,0.26,0,0.0
2870.948,4718.569,999.0,999.0,-0.85,0.23,0,0.0
3640.33,-1871.546,999.0,999.0,-0.85,0.29,0,0.0
-3609.818,4082.456,999.0,999.0,-0.81,0.28,0,0.0
496.897,4581.926,999.0,999.0,-0.7,0.29,0,0.0
-3215.988,3231.525,999.0,999.0,-0.64,0.21,0,0.0
4532.689,2509.779,999.0,999.0,-1.01,0.21,0,0.0
-3283.89,2478.694,999.0,999.0,-0.78,0.25,0,0.0
-1046.195,2547.442,999.0,999.0,-0.05,0.3,0,0.0
2827.029,-2401.065,999.0,999.0,-1.06,0.21,0,0.0
-497.777,2555.842,999.0,999.0,0.16,0.22,0,0.0
3890.964,1796.135,999.0,999.0,0.03,0.27,0,0.0
1685.832,-4449.32,11.327,4.28,-1.24,0.24,0,0.0
-4796.537,4805.033,999.0,999.0,-1.05,0.21,0,0.0
-2520.244,601.548,999.0,999.0,-0.37,0.25,0,6.0343275929749085e-105
4319.56,-1192.039,999.0,999.0,-0.79,0.28,0,1.0099744091069965e-302
1629.579,945.519,999.0,999.0,-0.71,0.24,0,8.962944693264165e-76
339.952,4637.259,12.303,2.78,-0.77,0.26,0,0.0
-4084.105,4314.612,999.0,999.0,-0.33,0.26,0,0.0
179.845,2039.152,999.0,999.0,-1.5,0.28,0,7.095645441336596e-245
2604.408,4319.697,999.0,999.0,-0.56,0.29,0,0.0
695.378,-1223.173,999.0,999.0,-1.05,0.24,0,6.74781434596525e-89
-3484.188,2401.578,999.0,999.0,-0.61,0.25,0,0.0
4148.303,-2674.86,999.0,999.0,-1.05,0.22,0,0.0
-4275.436,3448.163,999.0,999.0,-0.69,0.25,0,0.0
3891.754,-3384.473,90.681,4.35,0.27,0.29,0,0.0
4380.99,-72.997,-51.571,3.09,-0.44,0.22,0,3.925532925401701e-223
-2398.597,1662.272,999.0,999.0,-0.22,0.28,0,2.162510330539227e-229
4071.135,4064.562,999.0,999.0,-0.87,0.22,0,0.0
-66.339,4367.549,999.0,999.0,-0.6,0.21,0,0.0
4420.201,-1.696,-44.984,4.68,-0.74,0.27,0,7.401306442621076e-225
